TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	PC_0	PC_1	Representative
"GO:0031966"	"mitochondrial membrane"	2	5.533025569156424	1.3071343581131039	0.6309578675873336	0.9428512	null	null	31967
"GO:0031968"	"organelle outer membrane"	1	4.931508721866617	0.32718966036388547	0.691255484018128	0.71272935	null	null	31967
"GO:0061617"	"MICOS complex"	1	3.8887409606828927	0.029647001856433274	0.6701265969454994	0.57112634	null	null	31967
"GO:0098799"	"outer mitochondrial membrane protein complex"	1	4.097985729984783	0.04800063745459477	0.6552479273444102	0.82955695	null	null	31967
"GO:0098800"	"inner mitochondrial membrane protein complex"	1	4.918538813939649	0.31756271687438853	0.6120175848685299	0.8681975	null	null	31967
"GO:0031974"	"membrane-enclosed lumen"	13	5.8457260718552675	2.6854766850215794	0.9999018829290521	6.814E-05	4.62163536144763	0.9877199475591869	null
"GO:0031975"	"envelope"	4	5.873647217252341	2.863799244708246	0.9999011416839974	6.981E-05	1.4318626118652023	5.40908357582043	null
"GO:0031982"	"vesicle"	5	5.565327061291806	1.4080621150467634	0.7510000827728793	0.23681865	-4.533893109628427	-6.384996919590022	null
"GO:0031984"	"organelle subcompartment"	1	5.643938025375979	1.6874580042307983	0.7345845972728374	0.34753913	-4.419143113917439	-5.116555978540667	null
"GO:0032040"	"small-subunit processome"	1	4.404662700873722	0.09726162684235487	0.8794050191986365	0.47837809	1.8879738318176895	-7.259496323978596	null
"GO:0032153"	"cell division site"	2	4.559882696306285	0.13904861434073632	0.9999266666591062	4.835E-05	5.953183355551067	1.9706906603098588	null
"GO:0032154"	"cleavage furrow"	2	3.780677274433368	0.02311539077422385	0.9475515754506072	0.24815631	-0.6463082376352342	2.6242626018778465	null
"GO:0016324"	"apical plasma membrane"	2	4.30666087655063	0.07761316159857064	0.9435616423989942	0.65251471	null	null	32154
"GO:0032991"	"protein-containing complex"	12	6.587973482324687	14.83437673106848	1	-0	2.7608434305383986	0.2606036620506085	null
"GO:0032993"	"protein-DNA complex"	2	5.074084689028243	0.45433580219293573	0.888579942404419	0.38133196	2.986511186805754	-6.446854262499068	null
"GO:0036477"	"somatodendritic compartment"	1	4.572023086743846	0.14299056613170028	0.9999264939262579	4.848E-05	5.512214585483544	-2.0877231159195415	null
"GO:0042383"	"sarcolemma"	1	4.050070264367438	0.04298604572051141	0.9595685811634	0.26013584	-1.5045180772281104	3.421737169069524	null
"GO:0042995"	"cell projection"	6	5.537594966473448	1.3209599208085252	0.99990933237224	6.205E-05	-7.463597417639254	2.540081144201487	null
"GO:0043083"	"synaptic cleft"	1	2.8549130223078554	0.0027390627118942744	0.9795301456431039	0.43890746	4.685355661607929	3.2940061154905895	null
"GO:0043226"	"organelle"	23	6.857188612552054	27.573029541270206	0.9998635168031814	0.00022436	6.864826864325588	-2.740713353137175	null
"GO:0043229"	"intracellular organelle"	23	6.846468741561551	26.90076394949092	0.6877758436370454	0.42897527	-4.873894488738	-4.368191238689343	null
"GO:0005634"	"nucleus"	15	6.506607302801017	12.299943073465876	0.6683988485233631	0.67197631	null	null	43229
"GO:0043227"	"membrane-bounded organelle"	21	6.737289592500477	20.921144874581575	0.7122203122065256	0.64856585	null	null	43229
"GO:0043228"	"non-membrane-bounded organelle"	17	6.397159488539457	9.559941801621372	0.7396211585283368	0.50980652	null	null	43229
"GO:0043231"	"intracellular membrane-bounded organelle"	19	6.727717135074453	20.46505837076719	0.6490760303945702	0.64363553	null	null	43229
"GO:0044232"	"organelle membrane contact site"	1	3.9334366678262804	0.03286109082885187	0.8441744605508796	0.1603544	-3.149837128401854	-2.082635379149149	null
"GO:0044284"	"mitochondrial crista junction"	1	2.838849090737255	0.0026394604314617554	0.7580721660673466	0.47588548	-3.660830293400428	-7.611827582034917	null
"GO:0044530"	"supraspliceosomal complex"	1	2.0086001717619175	0.00038691655091093943	0.782599150459375	0.41316669	0.3031381860272881	-7.223484934887954	null
"GO:0044815"	"DNA packaging complex"	2	4.954970548496837	0.34535175311506133	0.8909998516066064	0.36944389	2.949126565204113	-5.964814134831106	null
"GO:0045121"	"membrane raft"	1	4.397035735379094	0.09556838807500205	0.9710902084356017	0.0305897	-4.917897234230421	4.750534048401935	null
"GO:0005901"	"caveola"	1	4.010850957373923	0.03927394534593021	0.9336354628664615	0.93895314	null	null	45121
"GO:0044853"	"plasma membrane raft"	1	4.0451664480652285	0.04250335774610766	0.9333262218719734	0.94399497	null	null	45121
"GO:0045177"	"apical part of cell"	2	4.375297738217339	0.0909024043224325	0.9999291925770755	4.641E-05	-5.730017330586606	3.997389677744606	null
"GO:0045202"	"synapse"	3	5.19381168748201	0.5985560734022837	0.9684669808395968	5.643E-05	-2.410606981941925	5.948911211055714	null
"GO:0048786"	"presynaptic active zone"	1	3.4412236742426123	0.010576996010545583	0.9733337944197339	0.64124533	null	null	45202
"GO:0060076"	"excitatory synapse"	1	3.182129214052998	0.0058229025483626535	0.9741323085044916	0.61550489	null	null	45202
"GO:0070161"	"anchoring junction"	1	5.0039686350523285	0.3865985897849433	0.9691708306798354	0.85744031	null	null	45202
"GO:0098793"	"presynapse"	1	4.587093311633927	0.14803963557824104	0.9693486670613404	0.78669306	null	null	45202
"GO:0048471"	"perinuclear region of cytoplasm"	1	4.5889436427400145	0.14867172697329356	0.8697409744898638	0.19703269	-7.382880543371292	-0.45237314352164254	null
"GO:0070013"	"intracellular organelle lumen"	13	5.845716159355769	2.685415391310544	0.6905745564223937	0	-5.451445037645621	-4.696439240044457	null
"GO:0000314"	"organellar small ribosomal subunit"	1	3.83714634390906	0.02632564888970273	0.6917443675819145	0.91576178	null	null	70013
"GO:0001650"	"fibrillar center"	1	3.800510876894368	0.02419569243122271	0.6974231006769914	0.58944201	null	null	70013
"GO:0005654"	"nucleoplasm"	11	5.493552846506711	1.1935686041353335	0.6750170000181487	0.87506006	null	null	70013
"GO:0005730"	"nucleolus"	3	5.357094016608143	0.8717421434870452	0.6078934340420343	0.84217015	null	null	70013
"GO:0005759"	"mitochondrial matrix"	2	4.9444678664040955	0.3371000872669211	0.6707089989007528	0.75622302	null	null	70013
"GO:0005761"	"mitochondrial ribosome"	1	4.384783373233992	0.09290977335884174	0.6235962945041563	0.66426934	null	null	70013
"GO:0005763"	"mitochondrial small ribosomal subunit"	1	3.8361974807789254	0.026268186035607047	0.595103832723556	0.91563035	null	null	70013
"GO:0015030"	"Cajal body"	1	3.539327063539375	0.013258595868344174	0.7627419100886752	0.78606117	null	null	70013
"GO:0016363"	"nuclear matrix"	1	3.6729286904427223	0.018035674472165378	0.7625653390123226	0.57528996	null	null	70013
"GO:0016604"	"nuclear body"	3	4.741490389771279	0.21124111336961413	0.7156009699447015	0.7200735	null	null	70013
"GO:0016607"	"nuclear speck"	1	4.5019488596712804	0.12168333983302061	0.7249191624998147	0.68162031	null	null	70013
"GO:0031981"	"nuclear lumen"	11	5.7465913900240135	2.1374036443708238	0.6604733015675783	0.94337771	null	null	70013
"GO:0034399"	"nuclear periphery"	1	3.9496339237992624	0.03410995019119807	0.7524661024613638	0.60689126	null	null	70013
"GO:0034709"	"methylosome"	1	3.1562461903973444	0.005485787137667973	0.8114553538116555	0.78916154	null	null	70013
"GO:0035097"	"histone methyltransferase complex"	1	4.219270085885396	0.06346580692021321	0.6559092486978835	0.64121133	null	null	70013
"GO:0043233"	"organelle lumen"	13	5.845724832805203	2.6854690233077	0.7049437749136837	0.97314178	null	null	70013
"GO:0070761"	"pre-snoRNP complex"	1	2.6148972160331345	0.001574482202221744	0.9063332117668518	0.22908062	2.6343665922767863	-7.720873379095331	null
"GO:0071944"	"cell periphery"	5	6.604636062504217	15.414586830586483	0.9998760374261954	0.00017741	4.5118400160075485	-0.7588455417431215	null
"GO:0097038"	"perinuclear endoplasmic reticulum"	1	2.988112840268352	0.0037235929454003283	0.7934469534273099	0.40851512	-7.066391431079407	-3.491295220963692	null
"GO:1990578"	"perinuclear endoplasmic reticulum membrane"	1	2.307496037913213	0.0007738331018218789	0.7854211378009173	0.59191865	null	null	97038
"GO:0098588"	"bounding membrane of organelle"	2	5.749693811360183	2.152727072129673	0.6894221562970604	0.35984755	-3.9744691615949455	-6.522219459277627	null
"GO:0098590"	"plasma membrane region"	3	5.202207596920315	0.6102401870684061	0.9508259239641957	5.655E-05	-1.3061028838600075	2.446132467716096	null
"GO:0098796"	"membrane protein complex"	1	5.944390868386891	3.370437736699073	0.8573242605893153	0.49854414	2.101288296198101	-6.51308716209654	null
"GO:0098798"	"mitochondrial protein-containing complex"	2	5.085579535925588	0.4665217581181605	0.6541530174071373	0.3825198	-1.7378511547429152	-5.512671507340068	null
"GO:0098857"	"membrane microdomain"	1	4.3971749769583255	0.09559903493051974	0.9909311682064869	0.03059051	-6.5432178074704	3.318624901211743	null
"GO:0099080"	"supramolecular complex"	4	5.515235173292246	1.254670772323744	0.9999098260897783	6.165E-05	6.436816882574984	0.8035427299320494	null
"GO:0099512"	"supramolecular fiber"	2	5.406218172235466	0.9761406568080839	0.9202806068876914	5.977E-05	2.27920726144784	3.6676922114822883	null
"GO:0005874"	"microtubule"	1	5.232770015240127	0.6547317595662244	0.6351142674893941	0.94903683	null	null	99512
"GO:0030016"	"myofibril"	1	4.320893709631824	0.08019899003287642	0.69353344498095	0.989287	null	null	99512
"GO:0030017"	"sarcomere"	1	4.275978986467148	0.07231891730788827	0.6956275311759326	0.77275887	null	null	99512
"GO:0030018"	"Z disc"	1	3.9279859470994287	0.032451189136302655	0.7111351974643517	0.93320465	null	null	99512
"GO:0031674"	"I band"	1	3.951968584492911	0.03429383132430426	0.7101098836497027	0.93659322	null	null	99512
"GO:0043292"	"contractile fiber"	1	4.329316505090259	0.08176964137815844	0.7024175828273262	0.78084438	null	null	99512
"GO:0099081"	"supramolecular polymer"	2	5.406730887505166	0.9772937447469374	0.9236687105573951	0.93402838	null	null	99512
"GO:0099513"	"polymeric cytoskeletal fiber"	1	5.363482236188109	0.884659793087755	0.6283689523274031	0.97956344	null	null	99512
"GO:0099568"	"cytoplasmic region"	4	4.388261100540889	0.09365679046208562	0.8742380674236371	0.18880296	-6.313566022389785	0.4660228666300107	null
"GO:0110165"	"cellular anatomical entity"	27	7.409859101076661	98.43624036635251	1	-0	2.76105299172252	1.9923035187959082	null
"GO:0120025"	"plasma membrane bounded cell projection"	5	5.323909748966072	0.8076135983162617	0.903471276866965	5.843E-05	2.591251731328556	5.19664571289156	null
"GO:0005929"	"cilium"	4	5.062536860379413	0.4424141753965512	0.6990828869308583	0.83395623	null	null	120025
"GO:0005930"	"axoneme"	4	4.25779852915303	0.06935383403655097	0.6245611128379939	0.70616331	null	null	120025
"GO:0030425"	"dendrite"	1	4.4675341138495925	0.11241266603891692	0.9039423437207086	0.73553947	null	null	120025
"GO:0031514"	"motile cilium"	2	4.513377433651993	0.1249280756609569	0.7208378670864926	0.77322718	null	null	120025
"GO:0032838"	"plasma membrane bounded cell projection cytoplasm"	4	4.343290402353433	0.08444357952207761	0.7865518832839211	0.97093973	null	null	120025
"GO:0036126"	"sperm flagellum"	2	3.812579155409047	0.024877584966491492	0.7452240232899633	0.65097136	null	null	120025
"GO:0043005"	"neuron projection"	1	4.828820955124929	0.25829169830316023	0.9013941812847438	0.84009278	null	null	120025
"GO:0097014"	"ciliary plasm"	4	4.278959270684218	0.07281692871005087	0.7138177790894942	0.97538057	null	null	120025
"GO:0097227"	"sperm annulus"	2	2.2810333672477277	0.0007278628185453317	0.7910555835401158	0.8152316	null	null	120025
"GO:0097447"	"dendritic tree"	1	4.468184808873887	0.11258122374426426	0.9039333558800904	0.96329617	null	null	120025
"GO:0097546"	"ciliary base"	2	3.362293937964231	0.00881863267521765	0.7647391570357072	0.60327603	null	null	120025
"GO:0097729"	"9+2 motile cilium"	2	3.8523579836678272	0.02726420883993224	0.7451946305231538	0.80900408	null	null	120025
"GO:0097730"	"non-motile cilium"	2	3.8360074591255313	0.02625669346478791	0.748467912677272	0.65365987	null	null	120025
"GO:0140275"	"MIB complex"	1	1.1760912590556813	5.363199715597181E-05	0.7642154453425735	0.37512156	-1.0878410421171243	-7.99013422239618	null
"GO:0140513"	"nuclear protein-containing complex"	4	5.761720409520058	2.213174163781393	0.6451423917386298	0.46832957	-1.4145433928871574	-5.878313251657169	null
"GO:0140535"	"intracellular protein-containing complex"	1	5.841982305046335	2.6624264188153304	0.870013071484827	0.48114187	2.4280822330624083	-6.4484616006706155	null
"GO:1990229"	"iron-sulfur cluster assembly complex"	1	2.4608978427565478	0.0011032867986371343	0.8536535993996203	0.22347913	2.175090736454476	-4.419141241202892	null
"GO:1990234"	"transferase complex"	2	5.684446776418338	1.8524300274825676	0.8523265584402414	0.45662289	2.377410270018169	-6.066022897372442	null
"GO:0034708"	"methyltransferase complex"	1	4.470513392168665	0.11318649914073878	0.8001280231313747	0.60054903	null	null	1990234
"GO:1902493"	"acetyltransferase complex"	1	4.700868060451657	0.19237797379847088	0.8640229147432974	0.55521501	null	null	1990234
"GO:1990904"	"ribonucleoprotein complex"	4	6.057599167202827	4.374160563473086	0.8636893503704691	-0	2.068905831094795	-6.2858420858606685	null
"GO:1902494"	"catalytic complex"	4	6.116721615149748	5.012071030217034	0.861857627758114	0.53085392	null	null	1990904
